id,block,pool,kind,zeroForOne,amount_in,amount_out
3602,11157207,control,arb,1,938653427211641665,1893337267490152942289
3603,11157207,poincare,noise,1,1171000788334562102,2357909080276296653964
3604,11157207,control,noise,1,1171000788334562102,2357903294416254975988
3605,11157208,poincare,arb,0,7803611554661415062980,3866906390873964228
3606,11157208,control,arb,0,7789725759603574402614,3860035065322182268
3607,11157208,poincare,noise,1,2787467891873160780,5630234230769845467716
3608,11157208,control,noise,1,2787467891873160780,5630201315065720101876
3609,11157209,poincare,arb,0,6900177510405339669552,3414441006684416789
3610,11157209,control,arb,0,6896907762633187316076,3412842977294951198
3611,11157209,poincare,noise,0,4297205364479470937375,2116748830294209553
3612,11157209,control,noise,0,4297205364479470937375,2116739406519557185
3613,11157210,poincare,arb,1,3967460324457271081,8042078720469314572680
3614,11157210,control,arb,1,3962733806298141521,8032533785381468009211
3615,11157210,poincare,noise,1,987036229639950298,1992591652377580002720
3616,11157210,control,noise,1,987036229639950298,1992587525463097228922
3617,11157211,poincare,arb,0,8657671959552526677800,4277008136207845535
3618,11157211,control,arb,0,8640679872608497355171,4268622654162424256
3619,11157211,poincare,noise,0,497867554436925081993,245040057300089870
3620,11157211,control,noise,0,497867554436925081993,245039930862298882
3621,11157212,poincare,arb,1,3035448939830402153,6153216175669940772801
3622,11157212,control,arb,1,3028336617833393825,6138801820267915770813
3623,11157212,poincare,noise,1,2435425537803925102,4914735629741920368749
3624,11157212,control,noise,1,2435425537803925102,4914710533452040888540
3625,11157213,poincare,arb,0,4379507823984105103736,2170673597065917240
3626,11157213,control,arb,0,4380846916593964414380,2171348396945246602
3627,11157213,poincare,noise,0,2654150171647666688688,1311752708409243450
3628,11157213,control,noise,0,2654150171647666688688,1311749094196819630
3629,11157214,poincare,arb,1,5130692778636365681,10348761062958363118149
3630,11157214,control,arb,1,5120955448057701960,10329149034859649229326
3631,11157214,poincare,noise,1,827325556412384704,1660598983825544631465
3632,11157214,control,noise,1,827325556412384704,1660596109103257478711
3633,11157215,poincare,arb,1,2509839286042794762,5023984244392740664761
3634,11157215,control,arb,1,2501333518618716140,5006949450030545053802
3635,11157215,poincare,noise,1,2626176141532460288,5234841397171695209536
3636,11157215,control,noise,1,2626176141532460288,5234812751582204098963
3637,11157216,poincare,arb,0,9776724434406797893427,4895618067420252276
3638,11157216,control,arb,0,9765119435054192227791,4889833712701396674
3639,11157216,poincare,noise,1,1181072710486784562,2365810415551528809517
3640,11157216,control,noise,1,1181072710486784562,2365804575647338073878
3641,11157217,poincare,arb,0,3739551750261509652268,1865832713131897557
3642,11157217,control,arb,0,3736044517754462086390,1864087396493740202
3643,11157217,poincare,noise,0,957910382558454293894,477029261269240616
3644,11157217,control,noise,0,957910382558454293894,477028784944541077
3645,11157218,poincare,arb,1,10549903067836858331,21011619948161384122046
3646,11157218,control,arb,1,10524228845702310210,20960507043163395500097
3647,11157218,poincare,noise,1,567415829584089314,1119886005939069729311
3648,11157218,control,noise,1,567415829584089314,1119884687320180405270
3649,11157219,poincare,arb,0,4434723038868416784407,2243893242579571046
3650,11157219,control,arb,0,4426272861957565948829,2239620236108554298
3651,11157219,poincare,noise,0,4382027307333209228136,2209211964662568086
3652,11157219,control,noise,0,4382027307333209228136,2209201818322300555
3653,11157220,poincare,arb,1,6559165226427645175,12964388038682539748136
3654,11157220,control,arb,1,6548067917032236213,12942513313346318018909
3655,11157220,poincare,noise,1,911038864239238860,1789798725708665324364
3656,11157220,control,noise,1,911038864239238860,1789795350333582321152
3657,11157221,poincare,arb,0,24497209122922263461910,12353832997337571001
3658,11157221,control,arb,0,24439329088538719240096,12324667597912429185
3659,11157221,poincare,noise,0,3849507613233193161677,1918843764782201339
3660,11157221,control,noise,0,3849507613233193161677,1918836065903404899
3661,11157222,poincare,arb,1,1373157343223699621,2756003973704177900605
3662,11157222,control,arb,1,1374540490169839884,2758791096329014861973
3663,11157222,poincare,noise,0,5179294220534276581412,2577994518391141721
3664,11157222,control,noise,0,5179294220534276581412,2577980615484717486
3665,11157223,poincare,arb,1,3517394729315856630,7061156531007238077879
3666,11157223,control,arb,1,3514986482680706821,7056360039406527698011
3667,11157223,poincare,noise,0,1152815062261751739549,575641056400697081
3668,11157223,control,noise,0,1152815062261751739549,575640363751874197
3669,11157224,poincare,arb,1,7299600857619161130,14538672854672315106416
3670,11157224,control,arb,1,7282462132856844796,14504554973617848160448
3671,11157224,poincare,noise,0,3296943408854290633708,1662970961310097755
3672,11157224,control,noise,0,3296943408854290633708,1662965212265203657
3673,11157225,poincare,arb,1,2682410132877538824,5313638062604889094868
3674,11157225,control,arb,1,2679806036760892457,5308497910260012609223
3675,11157225,poincare,noise,1,2841010757247799450,5602603289360350492321
3676,11157225,control,noise,1,2841010757247799450,5602570303620674324545
3677,11157226,poincare,arb,1,17562509394482684404,34069020655458520710299
3678,11157226,control,arb,1,17510504892087339598,33967938586191839390332
3679,11157226,poincare,noise,1,1738749032244985620,3320966335834320930677
3680,11157226,control,noise,1,1738749032244985620,3320954553797930542866
3681,11157227,poincare,arb,0,1700883808366615958696,891130535580432389
3682,11157227,control,arb,0,1705001293488726399395,893290946029822014
3683,11157227,poincare,noise,1,2586401406695389020,4929941339977749060553
3684,11157227,control,noise,1,2586401406695389020,4929915358226567953975
3685,11157228,poincare,arb,1,14770497850001449218,27730163576321381370354
3686,11157228,control,arb,1,14726258576471283697,27685600138358708017224
3687,11157228,poincare,noise,1,1639050455736941358,3037461083811886033997
3688,11157228,control,noise,1,1639050455736941358,3041645970619335911176
3689,11157229,poincare,arb,1,9413177240649642451,17034179773926401118313
3690,11157229,control,arb,1,9373364685081601867,17244443585808914350792
3691,11157229,poincare,noise,0,1713980663428422311499,937738591935594707
3692,11157229,control,noise,0,1713980663428422311499,937850577064771987
3693,11157230,poincare,arb,0,29977083734314551112932,16181434444089834186
3694,11157230,control,arb,0,30035597273254977986634,16213971769476569015
3695,11157230,poincare,noise,1,1338074507278267728,2452235057690763645857
3696,11157230,control,noise,1,1338074507278267728,2507964638419573297382
3697,11157231,poincare,arb,0,2574837638213109583850,1373678361524026815
3698,11157231,control,arb,0,2602420486685177240368,1388414044066520566
3699,11157231,poincare,noise,0,2421802701842835166886,1289312197172848966
3700,11157231,control,noise,0,2421802701842835166886,1289308725484828852
3701,11157232,poincare,arb,1,15457123392148285356,28712010978659609727531
3702,11157232,control,arb,1,15419856102617772705,28642863139322512433787
3703,11157232,poincare,noise,1,405876445891476964,744562841317401400590
3704,11157232,control,noise,1,405876445891476964,744562217386113788529
3705,11157233,poincare,arb,1,11357669626432118222,20644958181146581141648
3706,11157233,control,arb,1,11326729445765658191,20588700629121801853180
3707,11157233,poincare,noise,1,650938804210510358,1172197813900073724611
3708,11157233,control,noise,1,650938804210510358,1172196253203843287009
3709,11157234,poincare,arb,0,7400853806435409249341,4098807562074011597
3710,11157234,control,arb,0,7384469792647786616671,4089739065072624978
3711,11157234,poincare,noise,1,790528552533985334,1431059450950318127742
3712,11157234,control,noise,1,790528552533985334,1431057131055779841137
3713,11157235,poincare,arb,1,470711402496009801,851272967520685840191
3714,11157235,control,arb,1,467394121139481059,845272354546660699691
3715,11157235,poincare,noise,0,1823648726320429657852,1007965314457572197
3716,11157235,control,noise,0,1823648726320429657852,1007963231765562715
3717,11157236,poincare,arb,1,12368007237260432908,22180795496309774309686
3718,11157236,control,arb,1,12338126260286960043,22127252644941258210952
3719,11157236,poincare,noise,1,2365447779808791524,4194124155598181106471
3720,11157236,control,noise,1,2365447779808791524,4194104033267564960586
3721,11157237,poincare,arb,1,7316639434569108832,12683755260325358462955
3722,11157237,control,arb,1,7291173854224584089,12832029217696549414330
3723,11157237,poincare,noise,0,338009026040780219982,193092156654752542
3724,11157237,control,noise,0,338009026040780219982,193108378182665961
3725,11157238,poincare,arb,0,16130942006479328394260,9149172572512855968
3726,11157238,control,arb,0,16183253348989747866701,9179226301422823755
3727,11157238,poincare,noise,1,53561669508955508,92726075029545596597
3728,11157238,control,noise,1,53561669508955508,95096416877510713234
3729,11157239,control,arb,1,59476198626568830,105588187498761682037
3730,11157239,poincare,noise,0,4762014285625759704769,2676712288881366160
3731,11157239,control,noise,0,4762014285625759704769,2676946509727054411
3732,11157240,control,arb,1,4800987552411310165,8526479029288434992238
3733,11157240,poincare,noise,1,2182850333037347682,3884885343422937213019
3734,11157240,control,noise,1,2182850333037347682,3855867384384390428972
3735,11157241,poincare,arb,1,17982878251032178546,31514139512757820749735
3736,11157241,control,arb,1,13075095530374294794,22827768161830149189981
3737,11157241,poincare,noise,1,88268137158741522,152561239954439047099
3738,11157241,control,noise,1,88268137158741522,152561212526740775019
3739,11157242,poincare,arb,1,19403986829325784641,33047930092596305774852
3740,11157242,control,arb,1,19351888331037726704,32959192529436067466476
3741,11157242,poincare,noise,0,2041227711295401147208,1215067993659728583
3742,11157242,control,noise,0,2041227711295401147208,1215065030305611623
3743,11157243,poincare,arb,1,7568538510934364504,12464574167046885443128
3744,11157243,control,arb,1,7551554122217373946,12626023375315531878499
3745,11157243,poincare,noise,1,987645389100003170,1616317675196605133319
3746,11157243,control,noise,1,987645389100003170,1640788774960769018205
3747,11157244,poincare,arb,1,32508136205424547565,51114919376561673948662
3748,11157244,control,arb,1,32352686436313321524,52441184171704155136430
3749,11157244,poincare,noise,0,689957352279086603750,435488005623686263
3750,11157244,control,noise,0,689957352279086603750,435803877365280471
3751,11157245,control,arb,1,4386441686157839203,6924591104762376598657
3752,11157245,poincare,noise,0,3850799604142287053639,2425494582761249823
3753,11157245,control,noise,0,3850799604142287053639,2442780642522402329
3754,11157246,control,arb,0,2925428045335501655222,1849972299067795414
3755,11157246,poincare,noise,0,928843618974723095135,583767881551315761
3756,11157246,control,noise,0,928843618974723095135,586336568459090878
3757,11157247,control,arb,1,9490409613927538736,14937194633120524678091
3758,11157247,poincare,noise,0,461781236684794053012,290039553909752269
3759,11157247,control,noise,0,461781236684794053012,295363310570173640
3760,11157248,control,arb,0,7650320340277437141820,4874942897723700059
3761,11157248,poincare,noise,0,2379947027458456830945,1492874622663140634
3762,11157248,control,noise,0,2379947027458456830945,1509533186707063620
3763,11157249,control,arb,1,8657070702990376122,13578236586104455639718
3764,11157249,poincare,noise,0,3043539680006614181869,1904398160855792460
3765,11157249,control,noise,0,3043539680006614181869,1949946332623191948
3766,11157250,control,arb,1,1205829316115471461,1883111684615449902006
3767,11157250,poincare,noise,1,1421924629694697062,2216058899068088918016
3768,11157250,control,noise,1,1421924629694697062,2216361326473205053372
3769,11157251,poincare,arb,1,18733256631625830639,28834616549378206037307
3770,11157251,control,arb,1,1250075607247269668,1944736869893403886216
3771,11157251,poincare,noise,0,4073355791985850435333,2614955882289191619
3772,11157251,control,noise,0,4073355791985850435333,2615763990849103572
3773,11157252,poincare,arb,0,6014832901995327787211,3843352363050212943
3774,11157252,control,arb,0,6321253172665077146140,4039759550702709157
3775,11157252,poincare,noise,1,2787202659282594144,4208221733136985466992
3776,11157252,control,noise,1,2787202659282594144,4365261396785059901226
3777,11157253,poincare,arb,0,21797713532070572070939,13805667539613657584
3778,11157253,control,arb,0,21818465892565592713552,13819403458015322845
3779,11157253,poincare,noise,1,277503619602013252,428637721937423828594
3780,11157253,control,noise,1,277503619602013252,442472888824353231007
3781,11157254,poincare,arb,0,14309831250735620571404,8917988220070619173
3782,11157254,control,arb,0,14271068576187818982893,8893865141238360512
3783,11157254,poincare,noise,0,326367773041822963566,202041568055434463
3784,11157254,control,noise,0,326367773041822963566,202041469050111744
3785,11157255,poincare,arb,0,9790026341188712583433,6032878425532038910
3786,11157255,control,arb,0,9756719811008329371767,6012351096622450763
3787,11157255,poincare,noise,1,2209072297666281384,3590369959722100472623
3788,11157255,control,noise,1,2209072297666281384,3594910726883840191135
3789,11157256,poincare,arb,0,3592653716338634802087,2207671219987425967
3790,11157256,control,arb,0,3594910726883840191715,2209072297666281384
3791,11157256,poincare,noise,0,3737614379258105286590,2289143150639311240
3792,11157256,control,noise,0,3737614379258105286590,2289130378919539732
3793,11157257,poincare,arb,1,9363880534593407694,15209570137263011730211
3794,11157257,control,arb,1,9340568089690090686,15171788830985291442400
3795,11157257,poincare,noise,1,2890038282489073732,4652112872102250496353
3796,11157257,control,noise,1,2890038282489073732,4652080342690494258003
3797,11157258,poincare,arb,0,56694045615281163947766,34405620683268131837
3798,11157258,control,arb,0,56522620148018982509997,34301828453214096130
3799,11157258,poincare,noise,0,470419933789410042756,278230961556064635
3800,11157258,control,noise,0,470419933789410042756,278230769416211973
3801,11157259,poincare,arb,1,4599177468968863416,7750917316691579695741
3802,11157259,control,arb,1,4584946834622824998,7726940001290443172372
3803,11157259,poincare,noise,0,4109462628468899206095,2442391484964014927
3804,11157259,control,noise,0,4109462628468899206095,2442376726966043732
3805,11157260,poincare,arb,1,5062441988166765803,8501169747826709274462
3806,11157260,control,arb,1,5053798454691210872,8486706265290810957855
3807,11157260,poincare,noise,1,2410569821447944038,4025415214326669545173
3808,11157260,control,noise,1,2410569821447944038,4025391297993409576421
3809,11157261,poincare,arb,0,10733172522988727142251,6408226057772287359
3810,11157261,control,arb,0,10711057531806408334558,6395060327547759766
3811,11157261,poincare,noise,1,2409580846499759500,4047893601462475101511
3812,11157261,control,noise,1,2409580846499759500,4047869489526518928823
3813,11157262,poincare,arb,0,9611331432616586566962,5707175788085124257
3814,11157262,control,arb,0,9592984904425736790226,5696315613316670925
3815,11157262,poincare,noise,1,1209617656089208750,2043968654428785241888
3816,11157262,control,noise,1,1209617656089208750,2043962521768144143811
3817,11157263,poincare,arb,1,1351301523756926142,2278995784239178497189
3818,11157263,control,arb,1,1342867489148769516,2264764828914970897579
3819,11157263,poincare,noise,0,4090151617698209075759,2423251762631361457
3820,11157263,control,noise,0,4090151617698209075759,2423237211993551006
3821,11157264,poincare,arb,1,248089701119312665,419429144891377360304
3822,11157264,control,arb,1,255238747150040640,431518163793743176397
3823,11157264,poincare,noise,0,4802332341060102039044,2835028677990523187
3824,11157264,control,noise,0,4802332341060102039044,2835008729574360127
3825,11157265,poincare,arb,1,11222836922893309610,18891643103426406218120
3826,11157265,control,arb,1,11195192883259889950,18845241898925290117416
3827,11157265,poincare,noise,1,2925471322922870064,4872614922159779244456
3828,11157265,control,noise,1,2925471322922870064,4872579840804485638746
3829,11157266,poincare,arb,0,11768069091491294319198,7043716548614709266
3830,11157266,control,arb,0,11745324781527468812588,7030153675162198508
3831,11157266,poincare,noise,1,1269100123772830544,2129468241733783738894
3832,11157266,control,noise,1,1269100123772830544,2129461561999484732164
3833,11157267,poincare,arb,1,1971181075551772539,3299509760016621407027
3834,11157267,control,arb,1,1960509655699739207,3281636848425264065238
3835,11157267,poincare,noise,1,587386984760785262,981333931208468314358
3836,11157267,control,noise,1,587386984760785262,981332509195354215715
3837,11157268,poincare,arb,1,13947899454368818600,23052160413434841299601
3838,11157268,control,arb,1,13900029490399688466,22973010831912640080312
3839,11157268,poincare,noise,0,1575259017040174197290,962364033215128547
3840,11157268,control,noise,0,1575259017040174197290,962361772001098254
3841,11157269,poincare,arb,0,12448332992021831770836,7557114877526985694
3842,11157269,control,arb,0,12402148223183400916991,7529059408320575068
3843,11157269,poincare,noise,1,202380431592561518,335190718831836274971
3844,11157269,control,noise,1,202380431592561518,335190552183323407891
3845,11157270,poincare,arb,1,6986981539099169785,11510588576000872501348
3846,11157270,control,arb,1,6963304365626236415,11471576300039147697206
3847,11157270,poincare,noise,0,4068763702354768012259,2478038141468803349
3848,11157270,control,noise,0,4068763702354768012259,2478023134108181975
3849,11157271,poincare,arb,1,6126624046176599151,10032410435388857736269
3850,11157271,control,arb,1,6114592923651817515,10012769986235654981039
3851,11157271,poincare,noise,1,2063308714003549722,3358308845751992272193
3852,11157271,control,noise,1,2063308714003549722,3358291982445706518653
3853,11157272,poincare,arb,0,9626137844233099172233,5897468358870233270
3854,11157272,control,arb,0,9605478749376822270070,5884841082151588043
3855,11157272,poincare,noise,0,4949585439561455626549,3012471604298044575
3856,11157272,control,noise,0,4949585439561455626549,3012449422675255440
3857,11157273,poincare,arb,1,11385119000867379876,18590963535836334998767
3858,11157273,control,arb,1,11357522658193244735,18546037535878052586668
3859,11157273,poincare,noise,1,2054074121812295290,3321044328417699252738
3860,11157273,control,noise,1,2054074121812295290,3321027782063140667658
3861,11157274,poincare,arb,0,28860369474410166832818,17645598899024416007
3862,11157274,control,arb,0,28776242678171343299491,17594250359562565709
3863,11157274,poincare,noise,1,2177740002767081554,3602723740093465667047
3864,11157274,control,noise,1,2177740002767081554,3602704491108867303006
3865,11157275,poincare,arb,1,9416185714196136056,15444408725158382811234
3866,11157275,control,arb,1,9378002716657283645,15381698866695033696526
3867,11157275,poincare,noise,1,818463081722334208,1332316804547140644870
3868,11157275,control,noise,1,818463081722334208,1332314149385101689464
3869,11157276,poincare,arb,1,2616672205707973579,4248729639262039992129
3870,11157276,control,arb,1,2605359060753657616,4230351886628607558276
3871,11157276,poincare,noise,1,604432367831275826,979101787657601455208
3872,11157276,control,noise,1,604432367831275826,979100350082408478542
3873,11157277,poincare,arb,0,22357678930507742432266,13669516938231008611
3874,11157277,control,arb,0,22287270093544499444099,13626488881628353540
3875,11157277,poincare,noise,0,1852861454507386188011,1120524656537172754
3876,11157277,control,noise,0,1852861454507386188011,1120521575593678921
3877,11157278,poincare,arb,1,790561503152986330,1307566013415362138912
3878,11157278,control,arb,1,791645110409947899,1309361868848065204904
3879,11157278,poincare,noise,0,3448769321026062908313,2083141432018613081
3880,11157278,control,noise,0,3448769321026062908313,2083130781179664858
3881,11157279,poincare,arb,0,4962817688244140647347,2986375626298927568
3882,11157279,control,arb,0,4935115284941445236116,2969690520921524048
3883,11157279,poincare,noise,1,537515631154367152,894884382298750876754
3884,11157279,control,noise,1,537515631154367152,894883197702225529516
3885,11157280,poincare,arb,1,8183206733175219905,13535820288520640540039
3886,11157280,control,arb,1,8154486235157277652,13488295934798111731755
3887,11157280,poincare,noise,1,1654855717990085460,2717367379836468072639
3888,11157280,control,noise,1,1654855717990085460,2717356386059961692519
3889,11157281,poincare,arb,0,26823804475124669621162,16159958775734659983
3890,11157281,control,arb,0,26744402250909869233796,16112188216575020096
3891,11157281,poincare,noise,1,613366315337165128,1029970060335015703511
3892,11157281,control,noise,1,613366315337165128,1029968497876179162397
3893,11157282,poincare,arb,1,2449494565513063322,4103800103937095742889
3894,11157282,control,arb,1,2439407455044152714,4086894301424580720545
3895,11157282,poincare,noise,0,444468481695237612613,265729976106257155
3896,11157282,control,noise,0,444468481695237612613,265729801785138243
3897,11157283,poincare,arb,1,658081896761494751,1100406317991706369230
3898,11157283,control,arb,1,656789565427602864,1098246077068970111106
3899,11157283,poincare,noise,1,2995557590482764236,4995358599329523214734
3900,11157283,control,noise,1,2995557590482764236,4995321751456031906488
3901,11157284,poincare,arb,1,1436242811876578335,2387160675470436656462
3902,11157284,control,arb,1,1421647287635088255,2362884212893112726871
3903,11157284,poincare,noise,0,4776702952567006240678,2870845926695288073
3904,11157284,control,noise,0,4776702952567006240678,2870825653444470841
3905,11157285,poincare,arb,0,3288523048423924479882,1969313434384026381
3906,11157285,control,arb,0,3261961337398335183764,1953393309405334131
3907,11157285,poincare,noise,0,1739063359963303824024,1039090880859611233
3908,11157285,control,noise,0,1739063359963303824024,1039088215349467958
3909,11157286,poincare,arb,1,6150364622695936399,10254332445986814276641
3910,11157286,control,arb,1,6133528681083343129,10226288580044272698634
3911,11157286,poincare,noise,0,412495526161464209930,248499211893848502
3912,11157286,control,noise,0,412495526161464209930,248499060024961315
3913,11157287,poincare,arb,0,3480394804824448044667,2093036181749596253
3914,11157287,control,arb,0,3467574106679938015731,2085324809294861873
3915,11157287,poincare,noise,1,118863179051685612,197941950494980056942
3916,11157287,control,noise,1,118863179051685612,197941892535675472327
3917,11157288,poincare,arb,0,566743217634399955627,340270365854629301
3918,11157288,control,arb,0,565528563496088750483,339541191778896532
3919,11157288,poincare,noise,1,1880700746630158258,3128840509150691752666
3920,11157288,control,noise,1,1880700746630158258,3128826030078128341296
3921,11157289,poincare,arb,0,2277152803565299584952,1369285602412419904
3922,11157289,control,arb,0,2279943240649707706089,1370969877753638196
3923,11157289,poincare,noise,1,1797100837277606930,2987667354313915486498
3924,11157289,control,noise,1,1797100837277606930,2987654147317412840967
3925,11157290,poincare,arb,0,10380490009290085415685,6223328822001635320
3926,11157290,control,arb,0,10356129559079222697225,6208751649750148362
3927,11157290,poincare,noise,0,1415879240901149944335,844384092794714048
3928,11157290,control,noise,0,1415879240901149944335,844382330830077157
3929,11157291,poincare,arb,1,47208861505996093,79207937798479945404
3930,11157291,control,arb,1,49832486372136995,83610080637979889643
3931,11157291,poincare,noise,1,2277697123199451462,3814926525837801759903
3932,11157291,control,noise,1,2277697123199451462,3814905076341698904279
3933,11157292,poincare,arb,0,6379104005796030119433,3804285018014455905
3934,11157292,control,arb,0,6370637790929111111199,3799257411037012639
3935,11157292,poincare,noise,0,269106592248772981992,160010901191604470
3936,11157292,control,noise,0,269106592248772981992,160010837808658974
3937,11157293,poincare,arb,1,1602978088943602993,2692979814825460494219
3938,11157293,control,arb,1,1598225811865000770,2684997122202484330869
3939,11157293,poincare,noise,1,2780529040219954844,4655955551361444481181
3940,11157293,control,noise,1,2780529040219954844,4655923604023691465110
3941,11157294,poincare,arb,0,6599268680117882408838,3937659521233326975
3942,11157294,control,arb,0,6592836698639496469003,3933848671363552459
3943,11157294,poincare,noise,1,1064724789001109970,1788248426053905302996
3944,11157294,control,noise,1,1064724789001109970,1788243717383387228329
3945,11157295,poincare,arb,0,2175374337888985912146,1294996514998311881
3946,11157295,control,arb,0,2174094683345975512070,1294238146783639426
3947,11157295,poincare,noise,0,206170595080890641296,122602772663235142
3948,11157295,control,noise,0,206170595080890641296,122602735453565003
3949,11157296,poincare,arb,1,2546416382216877095,4274329019648633341614
3950,11157296,control,arb,1,2538433848711511800,4260931100177262224914
3951,11157296,poincare,noise,1,977677164868939066,1636774307441331849511
3952,11157296,control,noise,1,977677164868939066,1636770356202504648265
3953,11157297,poincare,arb,0,178723916102360044879,106824798284220009
3954,11157297,control,arb,0,183521853012821507711,109692830612679477
3955,11157297,poincare,noise,1,1315583280572933086,2199058729201501658267
3956,11157297,control,noise,1,1315583280572933086,2199051592266947358507
3957,11157298,poincare,arb,1,2979553748748557401,4964527303017549482305
3958,11157298,control,arb,1,2965408306503773642,4940942155982457806603
3959,11157298,poincare,noise,1,604546948800654022,1004606877011537275201
3960,11157298,control,noise,1,604546948800654022,1004605382762727655019
3961,11157299,poincare,arb,0,2541116343834043879678,1528127298414543075
3962,11157299,control,arb,0,2536054567276864064183,1525085613736104708
3963,11157299,poincare,noise,1,827938893415060834,1377494216522839950181
3964,11157299,control,noise,1,827938893415060834,1377491409079165671516
3965,11157300,poincare,arb,0,41561835886457558514460,24539075309520345115
3966,11157300,control,arb,0,41429491484239080522964,24460985947424907932
3967,11157300,poincare,noise,1,2278336781044018810,3923893529454309600145
3968,11157300,control,noise,1,2278336781044018810,3923871151556242947817
3969,11157301,poincare,arb,0,798661605739140732807,464366556552894504
3970,11157301,control,arb,0,808931748749411884252,470340617652488824
3971,11157301,poincare,noise,1,833299240489118700,1432786549155926358091
3972,11157301,control,noise,1,833299240489118700,1432783561388106636591
3973,11157302,poincare,arb,1,938125881429128084,1610864499385224679305
3974,11157302,control,arb,1,932291936765199172,1600843641621109030845
3975,11157302,poincare,noise,1,1732941904395030858,2969642994203306630926
3976,11157302,control,noise,1,1732941904395030858,2969630142106704063940
3977,11157303,poincare,arb,0,34534805930408587216603,19876147562430798631
3978,11157303,control,arb,0,34430837561593158211378,19816395413426248417
3979,11157303,poincare,noise,1,2232747441278377238,3931830152881255558669
3980,11157303,control,noise,1,2232747441278377238,3931807932584690853420
3981,11157304,poincare,arb,0,56036200135118858120598,30989144032960185698
3982,11157304,control,arb,0,55864579348524393988903,31020603649721561743
3983,11157304,poincare,noise,1,1723915946270529796,3175789090823263157246
3984,11157304,control,noise,1,1723915946270529796,3176089947453024539391
3985,11157305,poincare,arb,1,6333771136854744408,11594732707962228582275
3986,11157305,control,arb,1,6369916262259486835,11661426244389612333447
3987,11157305,poincare,noise,0,5072780522319879176244,2725804335062178003
3988,11157305,control,noise,0,5072780522319879176244,2778770383678744313
3989,11157306,poincare,arb,1,12040450509013337977,21821779471773047692052
3990,11157306,control,arb,1,12035625729796792169,21813645274053478594505
3991,11157306,poincare,noise,0,2539042278349877055956,1376728379801892372
3992,11157306,control,noise,0,2539042278349877055956,1412578534626584672
3993,11157307,poincare,arb,1,7513990127790333592,13442125661743187368847
3994,11157307,control,arb,1,7511226092201959844,13437417221547450093602
3995,11157307,poincare,noise,0,1616680704621386645530,898900451013259673
3996,11157307,control,noise,0,1616680704621386645530,908329344951439949
3997,11157308,poincare,arb,1,2728229172021880317,4848965191037281220715
3998,11157308,control,arb,1,2726770309005822420,4846401421950421614950
3999,11157308,poincare,noise,1,3009025386674195002,5324481125219146265773
4000,11157308,control,noise,1,3009025386674195002,5324439405978702052556
4001,11157309,poincare,arb,0,21489082966978048611899,12059569853336624394
4002,11157309,control,arb,0,21434389321691919748596,12028970294392499243
4003,11157309,poincare,noise,1,2101595480971703368,3773701148659899770568
4004,11157309,control,noise,1,2101595480971703368,3773680338127068274281
4005,11157310,poincare,arb,1,4027431210882591553,7197623844761507847050
4006,11157310,control,arb,1,4006709196398453776,7160551007827276567742
4007,11157310,poincare,noise,0,373170519589290048717,209424257923348138
4008,11157310,control,noise,0,373170519589290048717,209424143194697245
4009,11157311,poincare,arb,0,7834344757887935722781,4381091575110648471
4010,11157311,control,arb,0,7806595449717243165511,4365571324149226813
4011,11157311,poincare,noise,1,821600024903113122,1473243832726472682273
4012,11157311,control,noise,1,821600024903113122,1473240657196097013071
4013,11157312,poincare,arb,1,39919132517136217,71532902596540340769
4014,11157312,control,arb,1,37006367839157068,66313244634174623616
4015,11157312,poincare,noise,0,3325970303785639597896,1853463740435246501
4016,11157312,control,noise,0,3325970303785639597896,1853454728152638812
4017,11157313,poincare,arb,1,1698335267941534322,3047963794587963353894
4018,11157313,control,arb,1,1698850739335623483,3048903724400625976979
4019,11157313,poincare,noise,1,1823742269367732510,3264125695793879123319
4020,11157313,control,noise,1,1823742269367732510,3264110098941914624879
4021,11157314,poincare,arb,1,1264045902805355364,2256993678049338549504
4022,11157314,control,arb,1,1253606204229273334,2238342572766445926403
4023,11157314,poincare,noise,0,2035732166752029055978,1140235786814473056
4024,11157314,control,noise,0,2035732166752029055978,1140232383728246760
4025,11157315,poincare,arb,1,8789269163582903553,15599948911978687949565
4026,11157315,control,arb,1,8763404659151873911,15554088792584178866042
4027,11157315,poincare,noise,0,1636280037488447278603,927504330224317264
4028,11157315,control,noise,0,1636280037488447278603,927502091708341853
4029,11157316,poincare,arb,0,4600043416070267302701,2600419565127674108
4030,11157316,control,arb,0,4578958635169547419106,2588494022327966897
4031,11157316,poincare,noise,0,2728078663564494408332,1537293696782726426
4032,11157316,control,noise,0,2728078663564494408332,1537287530575369738
4033,11157317,poincare,arb,1,15956495990998505535,28005782042623629998577
4034,11157317,control,arb,1,15907739030609168593,27920319054472059678075
4035,11157317,poincare,noise,1,1894775470194806892,3280490291443710451101
4036,11157317,control,noise,1,1894775470194806892,3280474274295703547578
4037,11157318,poincare,arb,0,13517984177230680140480,7772928290863871054
4038,11157318,control,arb,0,13483355568679784833537,7753054471738272214
4039,11157318,poincare,noise,1,1598323025271821956,2792759487254945232001
4040,11157318,control,noise,1,1598323025271821956,2792747930689034693545
4041,11157319,poincare,arb,1,937548236686799962,1635015592341173801987
4042,11157319,control,arb,1,928974548944494314,1620057003736426581491
4043,11157319,poincare,noise,0,3784162018717023177616,2167871194420652388
